2.516143863091122590e-01,-5.632597261350613671e-01
-1.808130343853311395e-01,2.902299690133185450e-01
-1.031212789629047943e-01,1.947744354893978791e-01
-8.171757714873482126e-01,3.051188903271888631e-01
6.055545705910174714e-01,-4.034502320324226954e-01
-7.423406538942050048e-01,-2.275552868655243977e-01
-9.177737478402969717e-01,7.172661109317346462e-01
2.284711482114323289e-01,-8.688134623479391028e-01
4.017213528319190097e-01,-5.270852744965792702e-02
-5.521891936868212891e-01,-3.962197323935068294e-01
-6.697457058669400443e-01,6.398241727608107166e-01
-4.815629616165528759e-01,-8.085752647212656186e-01
-3.953308327372211384e-01,-8.984253244275919315e-02
-6.760898127015915193e-01,-3.795759518525951837e-01
-7.665064338773119879e-02,7.228456544676500339e-01
3.349527836653323210e-01,-8.775134984112613612e-01
-6.827470840996325840e-01,3.185988790064311349e-01
8.152937964466102638e-01,3.664479414286956338e-01
3.211430105997579165e-01,5.475855823154041069e-01
-6.920072719851331211e-01,1.972080215793599045e-01
-9.282512239542892729e-01,-6.512622353739689895e-01
-4.858556795166764086e-01,1.929561086490361177e-02
-6.858126630291743187e-01,-9.876796046464373369e-01
3.531637826107747458e-02,8.734191682810068524e-01
-9.040819111434394983e-04,-6.275567334134959374e-01
3.408259597575666877e-01,-8.869621050501936832e-01
-9.529816057154492093e-01,5.808485615962055704e-01
5.741331916843888106e-01,6.807053540126251079e-02
1.680882495822817457e-01,9.779056424561605176e-02
7.081894881432353461e-01,-8.012674031163213861e-01
-6.209650121502712228e-01,7.218718715832064259e-01
-5.394155652487111485e-01,5.921636915270864776e-01
-8.643714773714172850e-03,8.342808522331537358e-01
4.017656320129403547e-02,-7.756709784936657304e-01
-1.214631358877371614e-01,8.509757352654492291e-01
9.834860999740695497e-01,-9.766951779206713979e-01
-7.074518271886651721e-01,7.930245754522131651e-01
3.545110251877245933e-01,-3.901513018391755683e-01
5.777285917619581213e-01,-7.431591547232911932e-01
8.861126304810957865e-01,-5.809367610882996136e-01
-4.443753039544879879e-01,3.748211191676755760e-01
5.496957278187089013e-01,-4.251963188456735487e-01
9.393877238936705343e-01,-6.311917868848690993e-01
-4.356132276101172263e-01,9.446115330032645030e-01
4.962937330031660377e-01,8.531444038710291888e-01
2.030369414957222673e-02,8.207676904554106478e-02
-4.089852390958652606e-01,-3.358317534435621976e-01
3.201918536931849246e-01,-5.692569007315924079e-01
-6.386066380764623407e-01,6.529255031057794589e-01
9.927784008589648490e-01,-1.102042393835778178e-02
