9.343881840528562854e-01,-7.164493955676398684e-02
5.508068991260668401e-01,-3.795660590535183676e-01
-8.315334680441877069e-03,5.581320033219512311e-01
-4.704701877005657007e-01,9.480582125541401339e-01
9.726398435932812614e-01,4.946931056068160082e-01
4.898842027873449023e-01,-9.909165325744853092e-01
-9.542136572013220075e-01,-4.630934480985005042e-01
5.902367143361764157e-01,8.167682953445605243e-01
3.325018253958405001e-01,-5.466464329051459181e-01
1.425154387634248732e-01,-4.141841978949765135e-01
-8.275633665718615806e-01,-9.910757469760911320e-02
9.403000142646134041e-01,6.444215377022417535e-01
-7.493237858672079366e-01,-3.098926121829110869e-01
-3.999171814191495589e-01,-6.924310407117788557e-01
4.412679679120734555e-02,-7.598711598514604759e-01
-5.816374271497970483e-01,-5.966632137645206946e-01
-6.589643585507107826e-01,9.322395321281513603e-01
-4.032439561927279037e-01,1.109908272844961630e-06
5.639842167433790632e-01,-6.818939539830464192e-01
-9.485876600871832043e-01,2.491387766440840146e-01
5.565465880860274162e-01,6.155791773991563520e-01
5.030149844722360264e-01,-4.475480369550681736e-01
-7.751181711142358655e-01,-5.441279453331215876e-02
4.062106315453384298e-01,-3.163960373319145702e-01
4.827047416534417934e-01,-3.429828862101169662e-01
5.205910290905997329e-01,9.676650644381776800e-01
3.411898529209773656e-01,-2.056017524253452855e-01
-4.590220244958607143e-01,5.953639664125527364e-01
7.176196646788848277e-01,8.787113396414605315e-01
-2.369923937169080563e-01,1.400881092579027154e-01
1.036659220663234127e-01,-1.745751369379431317e-01
-8.253845721143904246e-01,2.408568046147963049e-01
-3.856295068309401053e-02,-1.579191456955453265e-01
5.355328812481601197e-01,-9.695475408094682557e-01
-7.678520828557593436e-01,1.663719496325946068e-01
-1.827496120773164368e-01,8.355503420612950816e-01
6.868116031283302281e-01,-3.606571328820180611e-01
-6.947502032415004969e-01,-5.314735677498105826e-01
2.719549644575414149e-01,-6.073683834759346922e-02
9.232715107186999504e-01,-4.052762401141851711e-02
9.823657083076953178e-02,-3.867082458445079141e-01
-6.475160979900609348e-01,7.066526186497130713e-01
-3.711149825702206861e-01,5.562813986558881041e-01
4.983250157665370939e-01,-6.111837934347852386e-01
8.885286686752236207e-01,3.968456325385432137e-01
-6.926872922900173535e-03,2.132582557483786445e-02
-8.341826736713562340e-01,3.426306105421308423e-01
-1.144897667115785111e-03,-8.035336576059095570e-01
6.147998258120397352e-01,3.889271832730942791e-01
4.116671498239452553e-01,-8.423945712811091724e-01
-7.615202631333271022e-01,-3.011127993352693544e-01
-2.666765217342943473e-01,3.222484344685727642e-01
-4.688892514271567613e-01,4.468666417037743255e-01
2.630736403909483823e-01,7.307829399956224936e-01
9.828890783090080685e-01,-7.764911938390959278e-01
-9.748386007165277256e-02,-5.137044689065439762e-02
-1.646839519682632424e-01,8.329672290997331974e-01
7.198729677523094672e-01,-5.219605681937709019e-01
-4.741095733996072425e-01,-6.403080530981939411e-01
1.914501045959380310e-01,4.834758038297790605e-01
