7.402110219868783147e+00,8.015167183555425012e+00,7.988033317609413153e+00,8.481704077295447064e+00,7.991121071129785314e+00,7.879789852221824376e+00,8.348542010820192871e+00,8.009756562936397373e+00,7.347679890525574464e+00,8.322986853529389606e+00
7.481011356442071047e+00,8.110352580690065594e+00,8.083091667643085287e+00,8.587403669354634062e+00,8.081801438883822186e+00,7.970664941911131507e+00,8.452163855238026713e+00,8.101769347155221013e+00,7.424078235623372102e+00,8.424972633567616498e+00
7.432945547820425602e+00,8.057369848677671698e+00,8.029140029288207359e+00,8.532300864855947964e+00,8.037053765902612668e+00,7.920396061866023629e+00,8.396116438277292815e+00,8.055109881938113503e+00,7.378612563933190316e+00,8.371263400507547914e+00
7.420768375393517857e+00,8.042935964987050212e+00,8.014631385714178435e+00,8.516171328373339122e+00,8.024031049447962971e+00,7.906808275131025354e+00,8.380182713227487312e+00,8.041719859146885696e+00,7.366916074902558620e+00,8.355780847606951056e+00
7.467636079027201390e+00,8.098688060150227130e+00,8.069470674400401222e+00,8.578371953406987771e+00,8.083208621298815899e+00,7.961494001114707508e+00,8.439916047907505714e+00,8.100324394639802250e+00,7.413928533735475668e+00,8.416204605854078480e+00
7.411878544231955246e+00,8.035981561330626022e+00,8.006664554493085006e+00,8.511860519642691969e+00,8.023201498943407728e+00,7.900635327431908550e+00,8.373993230484581218e+00,8.039596458130624512e+00,7.359567779728163117e+00,8.351169384885462676e+00
7.365214775781209866e+00,7.973896684347492325e+00,7.946920880985196334e+00,8.437338613950917221e+00,7.950228501328699515e+00,7.839510254059285366e+00,8.304997392902363273e+00,7.968687994912693640e+00,7.311233520113159301e+00,8.279664390057538625e+00
7.436470342053892679e+00,8.061832012654889468e+00,8.032993265393654880e+00,8.537948114120785803e+00,8.045429699379543109e+00,7.925509469671948359e+00,8.400673716802957713e+00,8.062642251340106370e+00,7.383066822771525040e+00,8.376845029066871007e+00
7.395067969968000199e+00,8.012516066657553893e+00,7.986573387523916878e+00,8.480819450727784314e+00,7.978638791330560309e+00,7.874063943518054387e+00,8.349101248379490414e+00,7.999541809527860536e+00,7.337803059718865484e+00,8.320793177343002611e+00
7.403227213252414174e+00,8.022630494863360440e+00,7.995236726323087240e+00,8.493385536145922288e+00,7.998247308378465981e+00,7.885850874008776046e+00,8.359156807329679140e+00,8.017091618738174219e+00,7.348222903260710481e+00,8.333351593924533063e+00
7.458907082118990672e+00,8.084019972086625927e+00,8.057680652050450476e+00,8.557802670700418446e+00,8.050328543246555668e+00,7.944021446193227476e+00,8.424476317957257265e+00,8.071351748381317748e+00,7.401055505282044145e+00,8.396004204472104604e+00
7.481834769494065007e+00,8.111462874281972546e+00,8.083397071010548274e+00,8.590217998147803513e+00,8.088065329486683552e+00,7.972642437290841322e+00,8.453522085305731792e+00,8.106923173591992438e+00,7.426373710647863113e+00,8.427674953278003755e+00
7.471562721852652800e+00,8.097967504082490109e+00,8.072487025963544838e+00,8.571816970237438937e+00,8.057879538320440460e+00,7.956333108630811779e+00,8.439681902095880872e+00,8.080342577936248105e+00,7.411952566551793353e+00,8.409462836968904398e+00
7.399612996543810439e+00,8.021994630564234896e+00,7.994795869998363003e+00,8.494253797243160875e+00,7.995304856737675436e+00,7.884121207479270588e+00,8.360083955795618138e+00,8.014718026451964406e+00,7.343767076306350283e+00,8.333595760989194190e+00
7.466729106579170328e+00,8.087462436577318670e+00,8.060402739400347016e+00,8.559470370788629268e+00,8.060172212810515546e+00,7.949715399996971854e+00,8.425355577630584847e+00,8.079694649989992428e+00,7.410901279416608922e+00,8.398690100791373681e+00
7.466678506216523736e+00,8.088189794276583910e+00,8.060673086306465507e+00,8.560908780980961197e+00,8.063895219431362449e+00,7.950969633375618351e+00,8.426022666764712454e+00,8.082767939713921379e+00,7.411525532543768335e+00,8.400152361369009668e+00
7.401855321387623476e+00,8.014093780069938333e+00,7.985707934061205826e+00,8.481364405580878341e+00,7.998991884919639972e+00,7.880804692495257058e+00,8.346256112501468039e+00,8.015639130478755092e+00,7.349795800451616401e+00,8.323122658340716740e+00
7.426884735176825458e+00,8.044847656151640436e+00,8.017981060340861887e+00,8.514198494319572319e+00,8.017363659030378287e+00,7.907746498995253503e+00,8.380904237601804141e+00,8.036857048718635710e+00,7.371141567968354735e+00,8.354297237194154846e+00
7.484041371051951330e+00,8.109366492919654945e+00,8.081405790100102848e+00,8.584787579125494617e+00,8.086930916919328638e+00,7.971783349802805674e+00,8.448800150946302878e+00,8.105470341742689655e+00,7.429043326514792156e+00,8.423338305959104488e+00
7.441322798663065008e+00,8.061581113236172769e+00,8.036318589066192786e+00,8.531221044559650579e+00,8.022060436111928539e+00,7.921355964328170352e+00,8.400150869901994000e+00,8.044267235586932685e+00,7.382339420374118610e+00,8.370243605625152128e+00
7.477592766229003374e+00,8.103464492036170697e+00,8.075511176869500929e+00,8.579188185110005804e+00,8.080803919205882480e+00,7.965724186065141765e+00,8.443165136258013348e+00,8.099403855155340892e+00,7.422488968401344422e+00,8.417630972209678930e+00
7.396329109793790657e+00,8.012787258182173744e+00,7.985214063285850372e+00,8.481674262444192536e+00,7.990712865737410020e+00,7.877158225061291930e+00,8.347507343647944111e+00,8.008981112303350969e+00,7.342117481119895039e+00,8.322405201823803722e+00
7.379422371257240876e+00,7.991588906513705126e+00,7.965025293953317487e+00,8.456779327371553023e+00,7.963931911992634838e+00,7.855643228702255065e+00,8.324721631940899869e+00,7.983342228775422100e+00,7.324118093021215969e+00,8.298233023086574178e+00
7.436785476370749493e+00,8.059118639322427669e+00,8.031069131690653506e+00,8.532947585969743898e+00,8.038116363642052065e+00,7.922360339356304237e+00,8.397180443720621668e+00,8.056288370109083274e+00,7.382494416932797066e+00,8.372175459896643801e+00
