3.182356942858692861e-01,-2.237254595726370088e-01
-4.059208231737432282e-01,8.696157780805062743e-01
1.123790599621532493e-03,5.324198213330448848e-01
-5.229939121449462824e-01,6.576641476902291839e-01
8.568955893040384186e-01,-4.880536878126202627e-01
9.615055604159590263e-01,-1.618781070941568423e-01
-7.486135245976537345e-01,-5.218515634400795467e-01
-7.671373337783438107e-01,-8.475415201572737978e-01
-7.754118123926836414e-01,-3.447448736117322277e-01
-7.339472249460654574e-02,5.345082989167269094e-01
4.867164412890649938e-01,3.000648600971531632e-01
-8.047992372729648736e-01,-2.848636208917967316e-01
-2.692592865746676889e-01,-5.875788947490061531e-01
9.284638996506229258e-01,-6.479046884766375136e-01
-7.982244683999797363e-01,6.817238428088814306e-01
-9.129527191269806163e-01,-1.843022330540828868e-01
-7.061534793915087427e-01,-2.906631392083647292e-01
8.569950510023147672e-01,7.711637798772157382e-01
-8.678258827229021755e-01,-9.615780423824407119e-01
-6.773667385629791315e-01,1.687870453406574711e-01
8.555195428768813670e-03,5.116045727403024657e-01
-7.120097356771548647e-01,-2.905966760636702340e-02
-6.878672404097281312e-01,5.787020244944107716e-02
-7.443594858762863087e-01,2.169955716496465570e-01
7.389712256317790828e-01,-8.627466288432568131e-01
-4.425144747961917702e-02,-6.569579332578208142e-01
-4.452661346074673343e-01,-4.454286347335407736e-01
6.156651282525777980e-01,3.669625867210586367e-01
-2.552662856047043238e-01,7.234262440904677405e-01
-4.520157727037927842e-01,2.336500091591413586e-01
-2.265627738797935109e-01,-4.739432261436915539e-02
-2.629538580091508315e-01,3.815023633983070095e-01
3.436003046813846940e-01,-6.969731799188050303e-01
-6.326109633452341452e-01,-3.390634395595055750e-01
-2.344087958322500498e-01,-3.110767517251258329e-01
-8.843117498341834803e-02,-3.395853107181787678e-01
5.567700191934989995e-01,4.602619420724043398e-01
-7.724665383199142976e-01,8.134034748350340571e-01
-7.506581029064454125e-01,-5.814298071855170669e-01
-7.901491065706249817e-01,-7.022915154685065442e-01
3.051462250345664540e-01,7.663261997238246526e-01
9.559499945234644080e-01,-1.826090946026193151e-01
1.874884391406210771e-01,5.875307951776453930e-01
-5.966899408956582995e-02,2.077701240471419020e-02
2.849183998940567619e-01,9.022047408646054478e-01
-1.164314937539994155e-01,-3.942588013768206778e-01
6.633732112312937801e-01,3.981850944809743886e-01
6.764498436590278274e-01,8.327132793455487292e-01
-7.453729291691113534e-01,4.763292573095270210e-01
1.148553171574853149e-01,-7.702232236565662582e-01
